pokemon_identifier,move_identifier
inkay,max-lightning
inkay,max-knuckle
inkay,max-airstream
inkay,max-mindstorm
inkay,max-rockfall
inkay,max-phantasm
inkay,max-darkness
inkay,max-guard
malamar,max-strike
malamar,max-flare
malamar,max-geyser
malamar,max-lightning
malamar,max-knuckle
malamar,max-airstream
malamar,max-mindstorm
malamar,max-flutterby
malamar,max-rockfall
malamar,max-phantasm
malamar,max-darkness
malamar,max-guard
binacle,max-strike
binacle,max-geyser
binacle,max-overgrowth
binacle,max-hailstorm
binacle,max-knuckle
binacle,max-ooze
binacle,max-quake
binacle,max-mindstorm
binacle,max-flutterby
binacle,max-rockfall
binacle,max-phantasm
binacle,max-wyrmwind
binacle,max-darkness
binacle,max-steelspike
binacle,max-guard
barbaracle,max-strike
barbaracle,max-geyser
barbaracle,max-overgrowth
barbaracle,max-hailstorm
barbaracle,max-knuckle
barbaracle,max-ooze
barbaracle,max-quake
barbaracle,max-mindstorm
barbaracle,max-flutterby
barbaracle,max-rockfall
barbaracle,max-phantasm
barbaracle,max-wyrmwind
barbaracle,max-darkness
barbaracle,max-steelspike
barbaracle,max-guard
skrelp,max-strike
skrelp,max-geyser
skrelp,max-lightning
skrelp,max-hailstorm
skrelp,max-ooze
skrelp,max-airstream
skrelp,max-mindstorm
skrelp,max-phantasm
skrelp,max-wyrmwind
skrelp,max-darkness
skrelp,max-steelspike
skrelp,max-starfall
skrelp,max-guard
dragalge,max-strike
dragalge,max-geyser
dragalge,max-lightning
dragalge,max-hailstorm
dragalge,max-knuckle
dragalge,max-ooze
dragalge,max-airstream
dragalge,max-mindstorm
dragalge,max-phantasm
dragalge,max-wyrmwind
dragalge,max-darkness
dragalge,max-steelspike
dragalge,max-guard
clauncher,max-strike
clauncher,max-geyser
clauncher,max-hailstorm
clauncher,max-ooze
clauncher,max-airstream
clauncher,max-mindstorm
clauncher,max-flutterby
clauncher,max-rockfall
clauncher,max-wyrmwind
clauncher,max-steelspike
clauncher,max-guard
clawitzer,max-strike
clawitzer,max-geyser
clawitzer,max-hailstorm
clawitzer,max-knuckle
clawitzer,max-ooze
clawitzer,max-airstream
clawitzer,max-mindstorm
clawitzer,max-flutterby
clawitzer,max-rockfall
clawitzer,max-phantasm
clawitzer,max-wyrmwind
clawitzer,max-darkness
clawitzer,max-steelspike
clawitzer,max-guard
helioptile,max-strike
helioptile,max-geyser
helioptile,max-overgrowth
helioptile,max-lightning
helioptile,max-knuckle
helioptile,max-quake
helioptile,max-mindstorm
helioptile,max-flutterby
helioptile,max-rockfall
helioptile,max-wyrmwind
helioptile,max-darkness
helioptile,max-steelspike
helioptile,max-guard
heliolisk,max-strike
heliolisk,max-flare
heliolisk,max-geyser
heliolisk,max-overgrowth
heliolisk,max-lightning
heliolisk,max-knuckle
heliolisk,max-quake
heliolisk,max-mindstorm
heliolisk,max-flutterby
heliolisk,max-rockfall
heliolisk,max-wyrmwind
heliolisk,max-darkness
heliolisk,max-steelspike
heliolisk,max-guard
tyrunt,max-strike
tyrunt,max-flare
tyrunt,max-lightning
tyrunt,max-hailstorm
tyrunt,max-knuckle
tyrunt,max-ooze
tyrunt,max-quake
tyrunt,max-airstream
tyrunt,max-mindstorm
tyrunt,max-rockfall
tyrunt,max-phantasm
tyrunt,max-wyrmwind
tyrunt,max-darkness
tyrunt,max-steelspike
tyrunt,max-starfall
tyrunt,max-guard
tyrantrum,max-strike
tyrantrum,max-flare
tyrantrum,max-knuckle
tyrantrum,max-ooze
tyrantrum,max-quake
tyrantrum,max-airstream
tyrantrum,max-mindstorm
tyrantrum,max-rockfall
tyrantrum,max-wyrmwind
tyrantrum,max-darkness
tyrantrum,max-steelspike
tyrantrum,max-starfall
tyrantrum,max-guard
amaura,max-strike
amaura,max-geyser
amaura,max-lightning
amaura,max-hailstorm
amaura,max-ooze
amaura,max-quake
amaura,max-mindstorm
amaura,max-rockfall
amaura,max-wyrmwind
amaura,max-darkness
amaura,max-steelspike
amaura,max-guard
aurorus,max-strike
aurorus,max-geyser
aurorus,max-lightning
aurorus,max-hailstorm
aurorus,max-ooze
aurorus,max-quake
aurorus,max-mindstorm
aurorus,max-rockfall
aurorus,max-wyrmwind
aurorus,max-darkness
aurorus,max-steelspike
aurorus,max-guard
hawlucha,max-strike
hawlucha,max-flare
hawlucha,max-geyser
hawlucha,max-overgrowth
hawlucha,max-lightning
hawlucha,max-knuckle
hawlucha,max-ooze
hawlucha,max-quake
hawlucha,max-airstream
hawlucha,max-mindstorm
hawlucha,max-flutterby
hawlucha,max-rockfall
hawlucha,max-wyrmwind
hawlucha,max-darkness
hawlucha,max-steelspike
hawlucha,max-guard
dedenne,max-strike
dedenne,max-flare
dedenne,max-geyser
dedenne,max-overgrowth
dedenne,max-lightning
dedenne,max-ooze
dedenne,max-airstream
dedenne,max-mindstorm
dedenne,max-flutterby
dedenne,max-darkness
dedenne,max-steelspike
dedenne,max-starfall
dedenne,max-guard
carbink,max-strike
carbink,max-flare
carbink,max-lightning
carbink,max-hailstorm
carbink,max-ooze
carbink,max-quake
carbink,max-mindstorm
carbink,max-rockfall
carbink,max-steelspike
carbink,max-starfall
carbink,max-guard
goomy,max-strike
goomy,max-flare
goomy,max-geyser
goomy,max-overgrowth
goomy,max-lightning
goomy,max-knuckle
goomy,max-ooze
goomy,max-quake
goomy,max-mindstorm
goomy,max-rockfall
goomy,max-phantasm
goomy,max-wyrmwind
goomy,max-steelspike
goomy,max-guard
sliggoo,max-strike
sliggoo,max-flare
sliggoo,max-geyser
sliggoo,max-overgrowth
sliggoo,max-lightning
sliggoo,max-hailstorm
sliggoo,max-ooze
sliggoo,max-quake
sliggoo,max-mindstorm
sliggoo,max-rockfall
sliggoo,max-phantasm
sliggoo,max-wyrmwind
sliggoo,max-steelspike
sliggoo,max-guard
goodra,max-strike
goodra,max-flare
goodra,max-geyser
goodra,max-overgrowth
goodra,max-lightning
goodra,max-hailstorm
goodra,max-knuckle
goodra,max-ooze
goodra,max-quake
goodra,max-mindstorm
goodra,max-rockfall
goodra,max-phantasm
goodra,max-wyrmwind
goodra,max-darkness
goodra,max-steelspike
goodra,max-guard
klefki,max-strike
klefki,max-flare
klefki,max-geyser
klefki,max-lightning
klefki,max-ooze
klefki,max-quake
klefki,max-airstream
klefki,max-mindstorm
klefki,max-phantasm
klefki,max-darkness
klefki,max-steelspike
klefki,max-starfall
klefki,max-guard
phantump,max-strike
phantump,max-flare
phantump,max-overgrowth
phantump,max-ooze
phantump,max-quake
phantump,max-mindstorm
phantump,max-rockfall
phantump,max-phantasm
phantump,max-darkness
phantump,max-guard
trevenant,max-strike
trevenant,max-flare
trevenant,max-overgrowth
trevenant,max-knuckle
trevenant,max-ooze
trevenant,max-quake
trevenant,max-mindstorm
trevenant,max-flutterby
trevenant,max-rockfall
trevenant,max-phantasm
trevenant,max-darkness
trevenant,max-guard
pumpkaboo-small,max-strike
pumpkaboo-small,max-flare
pumpkaboo-small,max-overgrowth
pumpkaboo-small,max-ooze
pumpkaboo-small,max-mindstorm
pumpkaboo-small,max-rockfall
pumpkaboo-small,max-phantasm
pumpkaboo-small,max-darkness
pumpkaboo-small,max-steelspike
pumpkaboo-small,max-guard
pumpkaboo,max-strike
pumpkaboo,max-flare
pumpkaboo,max-overgrowth
pumpkaboo,max-ooze
pumpkaboo,max-mindstorm
pumpkaboo,max-rockfall
pumpkaboo,max-phantasm
pumpkaboo,max-darkness
pumpkaboo,max-steelspike
pumpkaboo,max-guard
pumpkaboo-large,max-strike
pumpkaboo-large,max-flare
pumpkaboo-large,max-overgrowth
pumpkaboo-large,max-ooze
pumpkaboo-large,max-mindstorm
pumpkaboo-large,max-rockfall
pumpkaboo-large,max-phantasm
pumpkaboo-large,max-darkness
pumpkaboo-large,max-steelspike
pumpkaboo-large,max-guard
pumpkaboo-super,max-strike
pumpkaboo-super,max-flare
pumpkaboo-super,max-overgrowth
pumpkaboo-super,max-ooze
pumpkaboo-super,max-mindstorm
pumpkaboo-super,max-rockfall
pumpkaboo-super,max-phantasm
pumpkaboo-super,max-darkness
pumpkaboo-super,max-steelspike
pumpkaboo-super,max-guard
gourgeist-small,max-strike
gourgeist-small,max-flare
gourgeist-small,max-overgrowth
gourgeist-small,max-knuckle
gourgeist-small,max-ooze
gourgeist-small,max-mindstorm
gourgeist-small,max-rockfall
gourgeist-small,max-phantasm
gourgeist-small,max-darkness
gourgeist-small,max-steelspike
gourgeist-small,max-starfall
gourgeist-small,max-guard
gourgeist,max-strike
gourgeist,max-flare
gourgeist,max-overgrowth
gourgeist,max-knuckle
gourgeist,max-ooze
gourgeist,max-mindstorm
gourgeist,max-rockfall
gourgeist,max-phantasm
gourgeist,max-darkness
gourgeist,max-steelspike
gourgeist,max-starfall
gourgeist,max-guard
gourgeist-large,max-strike
gourgeist-large,max-flare
gourgeist-large,max-overgrowth
gourgeist-large,max-knuckle
gourgeist-large,max-ooze
gourgeist-large,max-mindstorm
gourgeist-large,max-rockfall
gourgeist-large,max-phantasm
gourgeist-large,max-darkness
gourgeist-large,max-steelspike
gourgeist-large,max-starfall
gourgeist-large,max-guard
gourgeist-super,max-strike
gourgeist-super,max-flare
gourgeist-super,max-overgrowth
gourgeist-super,max-knuckle
gourgeist-super,max-ooze
gourgeist-super,max-mindstorm
gourgeist-super,max-rockfall
gourgeist-super,max-phantasm
gourgeist-super,max-darkness
gourgeist-super,max-steelspike
gourgeist-super,max-starfall
gourgeist-super,max-guard
bergmite,max-strike
bergmite,max-geyser
bergmite,max-hailstorm
bergmite,max-mindstorm
bergmite,max-rockfall
bergmite,max-phantasm
bergmite,max-darkness
bergmite,max-steelspike
bergmite,max-guard
avalugg,max-strike
avalugg,max-geyser
avalugg,max-hailstorm
avalugg,max-knuckle
avalugg,max-quake
avalugg,max-mindstorm
avalugg,max-rockfall
avalugg,max-phantasm
avalugg,max-darkness
avalugg,max-steelspike
avalugg,max-guard
noibat,max-strike
noibat,max-flare
noibat,max-overgrowth
noibat,max-lightning
noibat,max-knuckle
noibat,max-airstream
noibat,max-mindstorm
noibat,max-flutterby
noibat,max-phantasm
noibat,max-wyrmwind
noibat,max-darkness
noibat,max-steelspike
noibat,max-guard
noivern,max-strike
noivern,max-flare
noivern,max-overgrowth
noivern,max-lightning
noivern,max-knuckle
noivern,max-airstream
noivern,max-mindstorm
noivern,max-flutterby
noivern,max-phantasm
noivern,max-wyrmwind
noivern,max-darkness
noivern,max-steelspike
noivern,max-guard
xerneas,max-strike
xerneas,max-flare
xerneas,max-geyser
xerneas,max-overgrowth
xerneas,max-lightning
xerneas,max-hailstorm
xerneas,max-knuckle
xerneas,max-ooze
xerneas,max-airstream
xerneas,max-mindstorm
xerneas,max-flutterby
xerneas,max-rockfall
xerneas,max-wyrmwind
xerneas,max-darkness
xerneas,max-steelspike
xerneas,max-starfall
xerneas,max-guard
xerneas-active,max-strike
xerneas-active,max-flare
xerneas-active,max-geyser
xerneas-active,max-overgrowth
xerneas-active,max-lightning
xerneas-active,max-hailstorm
xerneas-active,max-knuckle
xerneas-active,max-ooze
xerneas-active,max-airstream
xerneas-active,max-mindstorm
xerneas-active,max-flutterby
xerneas-active,max-rockfall
xerneas-active,max-wyrmwind
xerneas-active,max-darkness
xerneas-active,max-steelspike
xerneas-active,max-starfall
xerneas-active,max-guard
yveltal,max-strike
yveltal,max-flare
yveltal,max-geyser
yveltal,max-knuckle
yveltal,max-ooze
yveltal,max-airstream
yveltal,max-mindstorm
yveltal,max-flutterby
yveltal,max-rockfall
yveltal,max-phantasm
yveltal,max-wyrmwind
yveltal,max-darkness
yveltal,max-steelspike
yveltal,max-guard
zygarde,max-strike
zygarde,max-flare
zygarde,max-overgrowth
zygarde,max-lightning
zygarde,max-hailstorm
zygarde,max-knuckle
zygarde,max-ooze
zygarde,max-quake
zygarde,max-mindstorm
zygarde,max-rockfall
zygarde,max-phantasm
zygarde,max-wyrmwind
zygarde,max-darkness
zygarde,max-steelspike
zygarde,max-guard
zygarde-10-percent,max-strike
zygarde-10-percent,max-flare
zygarde-10-percent,max-overgrowth
zygarde-10-percent,max-lightning
zygarde-10-percent,max-hailstorm
zygarde-10-percent,max-knuckle
zygarde-10-percent,max-ooze
zygarde-10-percent,max-quake
zygarde-10-percent,max-mindstorm
zygarde-10-percent,max-rockfall
zygarde-10-percent,max-phantasm
zygarde-10-percent,max-wyrmwind
zygarde-10-percent,max-darkness
zygarde-10-percent,max-steelspike
zygarde-10-percent,max-guard
zygarde-complete,max-strike
zygarde-complete,max-flare
zygarde-complete,max-overgrowth
zygarde-complete,max-lightning
zygarde-complete,max-hailstorm
zygarde-complete,max-knuckle
zygarde-complete,max-ooze
zygarde-complete,max-quake
zygarde-complete,max-mindstorm
zygarde-complete,max-rockfall
zygarde-complete,max-phantasm
zygarde-complete,max-wyrmwind
zygarde-complete,max-darkness
zygarde-complete,max-steelspike
zygarde-complete,max-guard
diancie,max-strike
diancie,max-flare
diancie,max-lightning
diancie,max-hailstorm
diancie,max-ooze
diancie,max-quake
diancie,max-mindstorm
diancie,max-rockfall
diancie,max-steelspike
diancie,max-starfall
diancie,max-guard
diancie-mega,max-strike
diancie-mega,max-flare
diancie-mega,max-lightning
diancie-mega,max-hailstorm
diancie-mega,max-ooze
diancie-mega,max-quake
diancie-mega,max-mindstorm
diancie-mega,max-rockfall
diancie-mega,max-steelspike
diancie-mega,max-starfall
diancie-mega,max-guard
hoopa,max-strike
hoopa,max-flare
hoopa,max-geyser
hoopa,max-overgrowth
hoopa,max-lightning
hoopa,max-hailstorm
hoopa,max-knuckle
hoopa,max-ooze
hoopa,max-mindstorm
hoopa,max-flutterby
hoopa,max-phantasm
hoopa,max-wyrmwind
hoopa,max-darkness
hoopa,max-guard
hoopa-unbound,max-strike
hoopa-unbound,max-flare
hoopa-unbound,max-geyser
hoopa-unbound,max-overgrowth
hoopa-unbound,max-lightning
hoopa-unbound,max-hailstorm
hoopa-unbound,max-knuckle
hoopa-unbound,max-ooze
hoopa-unbound,max-mindstorm
hoopa-unbound,max-flutterby
hoopa-unbound,max-phantasm
hoopa-unbound,max-wyrmwind
hoopa-unbound,max-darkness
hoopa-unbound,max-guard
volcanion,max-strike
volcanion,max-flare
volcanion,max-geyser
volcanion,max-overgrowth
volcanion,max-hailstorm
volcanion,max-knuckle
volcanion,max-ooze
volcanion,max-quake
volcanion,max-airstream
volcanion,max-mindstorm
volcanion,max-rockfall
volcanion,max-darkness
volcanion,max-steelspike
volcanion,max-guard
rowlet,max-strike
rowlet,max-flare
rowlet,max-overgrowth
rowlet,max-airstream
rowlet,max-mindstorm
rowlet,max-phantasm
rowlet,max-darkness
rowlet,max-steelspike
rowlet,max-guard
dartrix,max-strike
dartrix,max-flare
dartrix,max-overgrowth
dartrix,max-airstream
dartrix,max-mindstorm
dartrix,max-phantasm
dartrix,max-darkness
dartrix,max-steelspike
dartrix,max-guard
decidueye,max-strike
decidueye,max-flare
decidueye,max-overgrowth
decidueye,max-knuckle
decidueye,max-airstream
decidueye,max-mindstorm
decidueye,max-flutterby
decidueye,max-phantasm
decidueye,max-darkness
decidueye,max-steelspike
decidueye,max-guard
litten,max-strike
litten,max-flare
litten,max-knuckle
litten,max-airstream
litten,max-mindstorm
litten,max-flutterby
litten,max-phantasm
litten,max-wyrmwind
litten,max-darkness
litten,max-guard
torracat,max-strike
torracat,max-flare
torracat,max-knuckle
torracat,max-airstream
torracat,max-mindstorm
torracat,max-flutterby
torracat,max-phantasm
torracat,max-wyrmwind
torracat,max-darkness
torracat,max-guard
incineroar,max-strike
incineroar,max-flare
incineroar,max-lightning
incineroar,max-knuckle
incineroar,max-quake
incineroar,max-airstream
incineroar,max-mindstorm
incineroar,max-flutterby
incineroar,max-phantasm
incineroar,max-wyrmwind
incineroar,max-darkness
incineroar,max-steelspike
incineroar,max-guard
popplio,max-strike
popplio,max-geyser
popplio,max-hailstorm
popplio,max-airstream
popplio,max-mindstorm
popplio,max-steelspike
popplio,max-starfall
popplio,max-guard
brionne,max-strike
brionne,max-geyser
brionne,max-hailstorm
brionne,max-airstream
brionne,max-mindstorm
brionne,max-steelspike
brionne,max-starfall
brionne,max-guard
primarina,max-strike
primarina,max-geyser
primarina,max-overgrowth
primarina,max-hailstorm
primarina,max-airstream
primarina,max-mindstorm
primarina,max-phantasm
primarina,max-steelspike
primarina,max-starfall
primarina,max-guard
pikipek,max-strike
pikipek,max-flare
pikipek,max-overgrowth
pikipek,max-knuckle
pikipek,max-ooze
pikipek,max-airstream
pikipek,max-mindstorm
pikipek,max-flutterby
pikipek,max-rockfall
pikipek,max-darkness
pikipek,max-steelspike
pikipek,max-guard
trumbeak,max-strike
trumbeak,max-flare
trumbeak,max-overgrowth
trumbeak,max-knuckle
trumbeak,max-ooze
trumbeak,max-airstream
trumbeak,max-mindstorm
trumbeak,max-flutterby
trumbeak,max-rockfall
trumbeak,max-darkness
trumbeak,max-steelspike
trumbeak,max-guard
toucannon,max-strike
toucannon,max-flare
toucannon,max-overgrowth
toucannon,max-knuckle
toucannon,max-ooze
toucannon,max-airstream
toucannon,max-mindstorm
toucannon,max-flutterby
toucannon,max-rockfall
toucannon,max-darkness
toucannon,max-steelspike
toucannon,max-guard
yungoos,max-strike
yungoos,max-flare
yungoos,max-lightning
yungoos,max-hailstorm
yungoos,max-knuckle
yungoos,max-ooze
yungoos,max-quake
yungoos,max-mindstorm
yungoos,max-flutterby
yungoos,max-rockfall
yungoos,max-darkness
yungoos,max-steelspike
yungoos,max-guard
gumshoos,max-strike
gumshoos,max-flare
gumshoos,max-lightning
gumshoos,max-hailstorm
gumshoos,max-ooze
gumshoos,max-quake
gumshoos,max-mindstorm
gumshoos,max-flutterby
gumshoos,max-rockfall
gumshoos,max-wyrmwind
gumshoos,max-darkness
gumshoos,max-steelspike
gumshoos,max-guard
grubbin,max-strike
grubbin,max-geyser
grubbin,max-lightning
grubbin,max-ooze
grubbin,max-quake
grubbin,max-airstream
grubbin,max-mindstorm
grubbin,max-flutterby
grubbin,max-darkness
grubbin,max-guard
charjabug,max-strike
charjabug,max-geyser
charjabug,max-lightning
charjabug,max-ooze
charjabug,max-quake
charjabug,max-airstream
charjabug,max-mindstorm
charjabug,max-flutterby
charjabug,max-darkness
charjabug,max-steelspike
charjabug,max-guard
vikavolt,max-strike
vikavolt,max-geyser
vikavolt,max-overgrowth
vikavolt,max-lightning
vikavolt,max-ooze
vikavolt,max-quake
vikavolt,max-airstream
vikavolt,max-mindstorm
vikavolt,max-flutterby
vikavolt,max-darkness
vikavolt,max-steelspike
vikavolt,max-guard
crabrawler,max-strike
crabrawler,max-flare
crabrawler,max-geyser
crabrawler,max-lightning
crabrawler,max-hailstorm
crabrawler,max-knuckle
crabrawler,max-ooze
crabrawler,max-quake
crabrawler,max-mindstorm
crabrawler,max-rockfall
crabrawler,max-wyrmwind
crabrawler,max-darkness
crabrawler,max-steelspike
crabrawler,max-guard
crabominable,max-strike
crabominable,max-flare
crabominable,max-geyser
crabominable,max-lightning
crabominable,max-hailstorm
crabominable,max-knuckle
crabominable,max-ooze
crabominable,max-quake
crabominable,max-mindstorm
crabominable,max-rockfall
crabominable,max-wyrmwind
crabominable,max-darkness
crabominable,max-steelspike
crabominable,max-guard
oricorio-baile,max-strike
oricorio-baile,max-hailstorm
oricorio-baile,max-ooze
oricorio-baile,max-airstream
oricorio-baile,max-mindstorm
oricorio-baile,max-flutterby
oricorio-baile,max-rockfall
oricorio-baile,max-darkness
oricorio-baile,max-steelspike
oricorio-baile,max-guard
oricorio-pom-pom,max-strike
oricorio-pom-pom,max-hailstorm
oricorio-pom-pom,max-ooze
oricorio-pom-pom,max-airstream
oricorio-pom-pom,max-mindstorm
oricorio-pom-pom,max-flutterby
oricorio-pom-pom,max-rockfall
oricorio-pom-pom,max-darkness
oricorio-pom-pom,max-steelspike
oricorio-pom-pom,max-guard
oricorio-pau,max-strike
oricorio-pau,max-hailstorm
oricorio-pau,max-ooze
oricorio-pau,max-airstream
oricorio-pau,max-mindstorm
oricorio-pau,max-flutterby
oricorio-pau,max-rockfall
oricorio-pau,max-darkness
oricorio-pau,max-steelspike
oricorio-pau,max-guard
oricorio-sensu,max-strike
oricorio-sensu,max-hailstorm
oricorio-sensu,max-ooze
oricorio-sensu,max-airstream
oricorio-sensu,max-mindstorm
oricorio-sensu,max-flutterby
oricorio-sensu,max-rockfall
oricorio-sensu,max-darkness
oricorio-sensu,max-steelspike
oricorio-sensu,max-guard
cutiefly,max-strike
cutiefly,max-flare
cutiefly,max-overgrowth
cutiefly,max-airstream
cutiefly,max-mindstorm
cutiefly,max-flutterby
cutiefly,max-darkness
cutiefly,max-starfall
cutiefly,max-guard
ribombee,max-strike
ribombee,max-flare
ribombee,max-overgrowth
ribombee,max-airstream
ribombee,max-mindstorm
ribombee,max-flutterby
ribombee,max-darkness
ribombee,max-starfall
ribombee,max-guard
rockruff,max-strike
rockruff,max-flare
rockruff,max-lightning
rockruff,max-ooze
rockruff,max-quake
rockruff,max-mindstorm
rockruff,max-rockfall
rockruff,max-darkness
rockruff,max-steelspike
rockruff,max-guard
lycanroc-midday,max-strike
lycanroc-midday,max-knuckle
lycanroc-midday,max-ooze
lycanroc-midday,max-quake
lycanroc-midday,max-mindstorm
lycanroc-midday,max-rockfall
lycanroc-midday,max-darkness
lycanroc-midday,max-steelspike
lycanroc-midday,max-guard
lycanroc-midnight,max-strike
lycanroc-midnight,max-flare
lycanroc-midnight,max-lightning
lycanroc-midnight,max-knuckle
lycanroc-midnight,max-ooze
lycanroc-midnight,max-quake
lycanroc-midnight,max-mindstorm
lycanroc-midnight,max-rockfall
lycanroc-midnight,max-wyrmwind
lycanroc-midnight,max-darkness
lycanroc-midnight,max-steelspike
lycanroc-midnight,max-guard
lycanroc-dusk,max-strike
lycanroc-dusk,max-knuckle
lycanroc-dusk,max-ooze
lycanroc-dusk,max-quake
lycanroc-dusk,max-mindstorm
lycanroc-dusk,max-rockfall
lycanroc-dusk,max-wyrmwind
lycanroc-dusk,max-darkness
lycanroc-dusk,max-steelspike
lycanroc-dusk,max-guard
wishiwashi,max-strike
wishiwashi,max-geyser
wishiwashi,max-hailstorm
wishiwashi,max-quake
wishiwashi,max-mindstorm
wishiwashi,max-flutterby
wishiwashi,max-darkness
wishiwashi,max-steelspike
wishiwashi,max-guard
wishiwashi-school,max-strike
wishiwashi-school,max-geyser
wishiwashi-school,max-hailstorm
wishiwashi-school,max-quake
wishiwashi-school,max-mindstorm
wishiwashi-school,max-flutterby
wishiwashi-school,max-darkness
wishiwashi-school,max-steelspike
wishiwashi-school,max-guard
mareanie,max-strike
mareanie,max-geyser
mareanie,max-hailstorm
mareanie,max-ooze
mareanie,max-quake
mareanie,max-airstream
mareanie,max-mindstorm
mareanie,max-flutterby
mareanie,max-phantasm
mareanie,max-darkness
mareanie,max-steelspike
mareanie,max-guard
toxapex,max-strike
toxapex,max-geyser
toxapex,max-hailstorm
toxapex,max-ooze
toxapex,max-quake
toxapex,max-airstream
toxapex,max-mindstorm
toxapex,max-flutterby
toxapex,max-rockfall
toxapex,max-phantasm
toxapex,max-darkness
toxapex,max-steelspike
toxapex,max-guard
mudbray,max-strike
mudbray,max-knuckle
mudbray,max-quake
mudbray,max-mindstorm
mudbray,max-rockfall
mudbray,max-darkness
mudbray,max-steelspike
mudbray,max-guard
mudsdale,max-strike
mudsdale,max-knuckle
mudsdale,max-quake
mudsdale,max-mindstorm
mudsdale,max-rockfall
mudsdale,max-darkness
mudsdale,max-steelspike
mudsdale,max-guard
dewpider,max-strike
dewpider,max-geyser
dewpider,max-overgrowth
dewpider,max-hailstorm
dewpider,max-ooze
dewpider,max-mindstorm
dewpider,max-flutterby
dewpider,max-darkness
dewpider,max-steelspike
dewpider,max-guard
araquanid,max-strike
araquanid,max-geyser
araquanid,max-overgrowth
araquanid,max-hailstorm
araquanid,max-ooze
araquanid,max-mindstorm
araquanid,max-flutterby
araquanid,max-darkness
araquanid,max-steelspike
araquanid,max-guard
fomantis,max-strike
fomantis,max-flare
fomantis,max-overgrowth
fomantis,max-ooze
fomantis,max-airstream
fomantis,max-mindstorm
fomantis,max-flutterby
fomantis,max-wyrmwind
fomantis,max-darkness
fomantis,max-guard
lurantis,max-strike
lurantis,max-flare
lurantis,max-overgrowth
lurantis,max-knuckle
lurantis,max-ooze
lurantis,max-airstream
lurantis,max-mindstorm
lurantis,max-flutterby
lurantis,max-wyrmwind
lurantis,max-darkness
lurantis,max-guard
morelull,max-strike
morelull,max-flare
morelull,max-overgrowth
morelull,max-lightning
morelull,max-ooze
morelull,max-mindstorm
morelull,max-flutterby
morelull,max-phantasm
morelull,max-starfall
morelull,max-guard
shiinotic,max-strike
shiinotic,max-flare
shiinotic,max-geyser
shiinotic,max-overgrowth
shiinotic,max-lightning
shiinotic,max-knuckle
shiinotic,max-ooze
shiinotic,max-mindstorm
shiinotic,max-flutterby
shiinotic,max-phantasm
shiinotic,max-starfall
shiinotic,max-guard
salandit,max-strike
salandit,max-flare
salandit,max-lightning
salandit,max-ooze
salandit,max-quake
salandit,max-mindstorm
salandit,max-flutterby
salandit,max-phantasm
salandit,max-wyrmwind
salandit,max-darkness
salandit,max-steelspike
salandit,max-guard
salazzle,max-strike
salazzle,max-flare
salazzle,max-lightning
salazzle,max-ooze
salazzle,max-airstream
salazzle,max-mindstorm
salazzle,max-flutterby
salazzle,max-phantasm
salazzle,max-wyrmwind
salazzle,max-darkness
salazzle,max-steelspike
salazzle,max-guard
stufful,max-strike
stufful,max-lightning
stufful,max-hailstorm
stufful,max-knuckle
stufful,max-quake
stufful,max-mindstorm
stufful,max-rockfall
stufful,max-wyrmwind
stufful,max-darkness
stufful,max-steelspike
stufful,max-starfall
stufful,max-guard
bewear,max-strike
bewear,max-lightning
bewear,max-hailstorm
bewear,max-knuckle
bewear,max-quake
bewear,max-mindstorm
bewear,max-rockfall
bewear,max-phantasm
bewear,max-wyrmwind
bewear,max-darkness
bewear,max-steelspike
bewear,max-starfall
bewear,max-guard
bounsweet,max-strike
bounsweet,max-flare
bounsweet,max-overgrowth
bounsweet,max-airstream
bounsweet,max-mindstorm
bounsweet,max-starfall
bounsweet,max-guard
steenee,max-strike
steenee,max-flare
steenee,max-overgrowth
steenee,max-knuckle
steenee,max-airstream
steenee,max-mindstorm
steenee,max-darkness
steenee,max-starfall
steenee,max-guard
tsareena,max-strike
tsareena,max-flare
tsareena,max-overgrowth
tsareena,max-knuckle
tsareena,max-airstream
tsareena,max-mindstorm
tsareena,max-flutterby
tsareena,max-darkness
tsareena,max-starfall
tsareena,max-guard
comfey,max-strike
comfey,max-flare
comfey,max-overgrowth
comfey,max-ooze
comfey,max-airstream
comfey,max-mindstorm
comfey,max-flutterby
comfey,max-darkness
comfey,max-starfall
comfey,max-guard
oranguru,max-strike
oranguru,max-flare
oranguru,max-geyser
oranguru,max-overgrowth
oranguru,max-lightning
oranguru,max-knuckle
oranguru,max-quake
oranguru,max-mindstorm
oranguru,max-rockfall
oranguru,max-phantasm
oranguru,max-darkness
oranguru,max-guard
passimian,max-strike
passimian,max-flare
passimian,max-geyser
passimian,max-overgrowth
passimian,max-lightning
passimian,max-knuckle
passimian,max-ooze
passimian,max-quake
passimian,max-airstream
passimian,max-mindstorm
passimian,max-flutterby
passimian,max-rockfall
passimian,max-phantasm
passimian,max-darkness
passimian,max-steelspike
passimian,max-guard
wimpod,max-strike
wimpod,max-geyser
wimpod,max-hailstorm
wimpod,max-quake
wimpod,max-mindstorm
wimpod,max-flutterby
wimpod,max-rockfall
wimpod,max-darkness
wimpod,max-steelspike
wimpod,max-guard
golisopod,max-strike
golisopod,max-geyser
golisopod,max-hailstorm
golisopod,max-knuckle
golisopod,max-ooze
golisopod,max-quake
