pokemon_identifier,move_identifier
thundurus,uproar
thundurus,role-play
thundurus,superpower
thundurus,knock-off
thundurus,shock-wave
thundurus,defog
thundurus,foul-play
thundurus,electroweb
thundurus-therian,thunder-punch
thundurus-therian,snore
thundurus-therian,iron-tail
thundurus-therian,uproar
thundurus-therian,role-play
thundurus-therian,superpower
thundurus-therian,knock-off
thundurus-therian,shock-wave
thundurus-therian,defog
thundurus-therian,foul-play
thundurus-therian,electroweb
reshiram,draco-meteor
zekrom,draco-meteor
landorus,snore
landorus,outrage
landorus,iron-tail
landorus,role-play
landorus,superpower
landorus,knock-off
landorus,block
landorus,gravity
landorus,earth-power
landorus,defog
landorus,stealth-rock
landorus-therian,snore
landorus-therian,outrage
landorus-therian,iron-tail
landorus-therian,role-play
landorus-therian,superpower
landorus-therian,knock-off
landorus-therian,block
landorus-therian,gravity
landorus-therian,earth-power
landorus-therian,defog
landorus-therian,stealth-rock
kyurem,draco-meteor
kyurem-white,draco-meteor
kyurem-black,draco-meteor
keldeo,secret-sword
keldeo-resolute,secret-sword
meloetta-aria,fire-punch
meloetta-aria,ice-punch
meloetta-aria,thunder-punch
meloetta-aria,low-kick
meloetta-aria,snore
meloetta-aria,heal-bell
meloetta-aria,uproar
meloetta-aria,focus-punch
meloetta-aria,helping-hand
meloetta-aria,trick
meloetta-aria,role-play
meloetta-aria,magic-coat
meloetta-aria,recycle
meloetta-aria,knock-off
meloetta-aria,skill-swap
meloetta-aria,snatch
meloetta-aria,hyper-voice
meloetta-aria,signal-beam
meloetta-aria,covet
meloetta-aria,shock-wave
meloetta-aria,gravity
meloetta-aria,last-resort
meloetta-aria,drain-punch
meloetta-aria,zen-headbutt
meloetta-aria,wonder-room
meloetta-aria,telekinesis
meloetta-aria,magic-room
meloetta-aria,ally-switch
meloetta-aria,dual-chop
meloetta-aria,relic-song
meloetta-aria,laser-focus
meloetta-pirouette,fire-punch
meloetta-pirouette,ice-punch
meloetta-pirouette,thunder-punch
meloetta-pirouette,low-kick
meloetta-pirouette,snore
meloetta-pirouette,heal-bell
meloetta-pirouette,uproar
meloetta-pirouette,focus-punch
meloetta-pirouette,helping-hand
meloetta-pirouette,trick
meloetta-pirouette,role-play
meloetta-pirouette,magic-coat
meloetta-pirouette,recycle
meloetta-pirouette,knock-off
meloetta-pirouette,skill-swap
meloetta-pirouette,snatch
meloetta-pirouette,hyper-voice
meloetta-pirouette,signal-beam
meloetta-pirouette,covet
meloetta-pirouette,shock-wave
meloetta-pirouette,gravity
meloetta-pirouette,last-resort
meloetta-pirouette,drain-punch
meloetta-pirouette,zen-headbutt
meloetta-pirouette,wonder-room
meloetta-pirouette,telekinesis
meloetta-pirouette,magic-room
meloetta-pirouette,ally-switch
meloetta-pirouette,dual-chop
meloetta-pirouette,relic-song
meloetta-pirouette,laser-focus
genesect,snore
genesect,giga-drain
genesect,magic-coat
genesect,recycle
genesect,signal-beam
genesect,iron-defense
genesect,shock-wave
genesect,gravity
genesect,last-resort
genesect,magnet-rise
genesect,zen-headbutt
genesect,gunk-shot
genesect,iron-head
genesect,bug-bite
genesect,telekinesis
genesect,ally-switch
genesect,electroweb
genesect-douse,snore
genesect-douse,giga-drain
genesect-douse,magic-coat
genesect-douse,recycle
genesect-douse,signal-beam
genesect-douse,iron-defense
genesect-douse,shock-wave
genesect-douse,gravity
genesect-douse,last-resort
genesect-douse,magnet-rise
genesect-douse,zen-headbutt
genesect-douse,gunk-shot
genesect-douse,iron-head
genesect-douse,bug-bite
genesect-douse,telekinesis
genesect-douse,ally-switch
genesect-douse,electroweb
genesect-shock,snore
genesect-shock,giga-drain
genesect-shock,magic-coat
genesect-shock,recycle
genesect-shock,signal-beam
genesect-shock,iron-defense
genesect-shock,shock-wave
genesect-shock,gravity
genesect-shock,last-resort
genesect-shock,magnet-rise
genesect-shock,zen-headbutt
genesect-shock,gunk-shot
genesect-shock,iron-head
genesect-shock,bug-bite
genesect-shock,telekinesis
genesect-shock,ally-switch
genesect-shock,electroweb
genesect-burn,snore
genesect-burn,giga-drain
genesect-burn,magic-coat
genesect-burn,recycle
genesect-burn,signal-beam
genesect-burn,iron-defense
genesect-burn,shock-wave
genesect-burn,gravity
genesect-burn,last-resort
genesect-burn,magnet-rise
genesect-burn,zen-headbutt
genesect-burn,gunk-shot
genesect-burn,iron-head
genesect-burn,bug-bite
genesect-burn,telekinesis
genesect-burn,ally-switch
genesect-burn,electroweb
genesect-chill,snore
genesect-chill,giga-drain
genesect-chill,magic-coat
genesect-chill,recycle
genesect-chill,signal-beam
genesect-chill,iron-defense
genesect-chill,shock-wave
genesect-chill,gravity
genesect-chill,last-resort
genesect-chill,magnet-rise
genesect-chill,zen-headbutt
genesect-chill,gunk-shot
genesect-chill,iron-head
genesect-chill,bug-bite
genesect-chill,telekinesis
genesect-chill,ally-switch
genesect-chill,electroweb
chespin,thunder-punch
chespin,low-kick
chespin,super-fang
chespin,snore
chespin,giga-drain
chespin,pain-split
chespin,iron-tail
chespin,synthesis
chespin,focus-punch
chespin,helping-hand
chespin,superpower
chespin,endeavor
chespin,iron-defense
chespin,worry-seed
chespin,seed-bomb
chespin,drain-punch
chespin,zen-headbutt
chespin,iron-head
chespin,grass-pledge
chespin,dual-chop
chespin,stomping-tantrum
quilladin,thunder-punch
quilladin,low-kick
quilladin,super-fang
quilladin,snore
quilladin,giga-drain
quilladin,pain-split
quilladin,iron-tail
quilladin,synthesis
quilladin,focus-punch
quilladin,helping-hand
quilladin,superpower
quilladin,endeavor
quilladin,iron-defense
quilladin,worry-seed
quilladin,seed-bomb
quilladin,drain-punch
quilladin,zen-headbutt
quilladin,iron-head
quilladin,grass-pledge
quilladin,dual-chop
quilladin,stomping-tantrum
chesnaught,thunder-punch
chesnaught,low-kick
chesnaught,super-fang
chesnaught,snore
chesnaught,giga-drain
chesnaught,pain-split
chesnaught,iron-tail
chesnaught,synthesis
chesnaught,focus-punch
chesnaught,helping-hand
chesnaught,superpower
chesnaught,endeavor
chesnaught,iron-defense
chesnaught,block
chesnaught,frenzy-plant
chesnaught,worry-seed
chesnaught,seed-bomb
chesnaught,drain-punch
chesnaught,zen-headbutt
chesnaught,iron-head
chesnaught,grass-pledge
chesnaught,dual-chop
chesnaught,stomping-tantrum
fennekin,snore
fennekin,iron-tail
fennekin,heat-wave
fennekin,magic-coat
fennekin,covet
fennekin,magic-room
fennekin,foul-play
fennekin,fire-pledge
braixen,fire-punch
braixen,thunder-punch
braixen,low-kick
braixen,snore
braixen,iron-tail
braixen,heat-wave
braixen,trick
braixen,magic-coat
braixen,recycle
braixen,skill-swap
braixen,snatch
braixen,covet
braixen,shock-wave
braixen,zen-headbutt
braixen,wonder-room
braixen,telekinesis
braixen,magic-room
braixen,foul-play
braixen,ally-switch
braixen,fire-pledge
braixen,laser-focus
delphox,fire-punch
delphox,thunder-punch
delphox,low-kick
delphox,snore
delphox,iron-tail
delphox,heat-wave
delphox,trick
delphox,role-play
delphox,magic-coat
delphox,recycle
delphox,skill-swap
delphox,snatch
delphox,blast-burn
delphox,signal-beam
delphox,covet
delphox,shock-wave
delphox,zen-headbutt
delphox,wonder-room
delphox,telekinesis
delphox,magic-room
delphox,foul-play
delphox,ally-switch
delphox,fire-pledge
delphox,laser-focus
froakie,snore
froakie,spite
froakie,icy-wind
froakie,role-play
froakie,snatch
froakie,bounce
froakie,water-pulse
froakie,water-pledge
frogadier,ice-punch
frogadier,low-kick
frogadier,snore
frogadier,spite
frogadier,icy-wind
frogadier,role-play
frogadier,snatch
frogadier,bounce
frogadier,water-pulse
frogadier,gunk-shot
frogadier,water-pledge
greninja,ice-punch
greninja,low-kick
greninja,snore
greninja,spite
greninja,icy-wind
greninja,role-play
greninja,snatch
greninja,hydro-cannon
greninja,bounce
greninja,water-pulse
greninja,gunk-shot
greninja,water-pledge
greninja-ash,ice-punch
greninja-ash,low-kick
greninja-ash,snore
greninja-ash,spite
greninja-ash,icy-wind
greninja-ash,role-play
greninja-ash,snatch
greninja-ash,hydro-cannon
greninja-ash,bounce
greninja-ash,water-pulse
greninja-ash,gunk-shot
greninja-ash,water-pledge
bunnelby,super-fang
bunnelby,snore
bunnelby,iron-tail
bunnelby,recycle
bunnelby,endeavor
bunnelby,bounce
bunnelby,last-resort
bunnelby,iron-head
diggersby,fire-punch
diggersby,ice-punch
diggersby,thunder-punch
diggersby,low-kick
diggersby,super-fang
diggersby,snore
diggersby,iron-tail
diggersby,uproar
diggersby,focus-punch
diggersby,superpower
diggersby,recycle
diggersby,knock-off
diggersby,endeavor
diggersby,snatch
diggersby,bounce
diggersby,gastro-acid
diggersby,last-resort
diggersby,earth-power
diggersby,gunk-shot
diggersby,iron-head
diggersby,foul-play
diggersby,stomping-tantrum
fletchling,snore
fletchling,heat-wave
fletchling,snatch
fletchling,tailwind
fletchling,defog
fletchinder,snore
fletchinder,heat-wave
fletchinder,snatch
fletchinder,tailwind
fletchinder,defog
talonflame,snore
talonflame,heat-wave
talonflame,snatch
talonflame,tailwind
talonflame,defog
scatterbug,bug-bite
spewpa,iron-defense
spewpa,bug-bite
spewpa,electroweb
vivillon-icy-snow,snore
vivillon-icy-snow,giga-drain
vivillon-icy-snow,endeavor
vivillon-icy-snow,signal-beam
vivillon-icy-snow,tailwind
vivillon-icy-snow,defog
vivillon-icy-snow,bug-bite
vivillon-icy-snow,electroweb
vivillon-icy-snow,laser-focus
vivillon-polar,snore
vivillon-polar,giga-drain
vivillon-polar,endeavor
vivillon-polar,signal-beam
vivillon-polar,tailwind
vivillon-polar,defog
vivillon-polar,bug-bite
vivillon-polar,electroweb
vivillon-polar,laser-focus
vivillon-tundra,snore
vivillon-tundra,giga-drain
vivillon-tundra,endeavor
vivillon-tundra,signal-beam
vivillon-tundra,tailwind
vivillon-tundra,defog
vivillon-tundra,bug-bite
vivillon-tundra,electroweb
vivillon-tundra,laser-focus
vivillon-continental,snore
vivillon-continental,giga-drain
vivillon-continental,endeavor
vivillon-continental,signal-beam
vivillon-continental,tailwind
vivillon-continental,defog
vivillon-continental,bug-bite
vivillon-continental,electroweb
vivillon-continental,laser-focus
vivillon-garden,snore
vivillon-garden,giga-drain
vivillon-garden,endeavor
vivillon-garden,signal-beam
vivillon-garden,tailwind
vivillon-garden,defog
vivillon-garden,bug-bite
vivillon-garden,electroweb
vivillon-garden,laser-focus
vivillon-elegant,snore
vivillon-elegant,giga-drain
vivillon-elegant,endeavor
vivillon-elegant,signal-beam
vivillon-elegant,tailwind
vivillon-elegant,defog
vivillon-elegant,bug-bite
vivillon-elegant,electroweb
vivillon-elegant,laser-focus
vivillon-meadow,snore
vivillon-meadow,giga-drain
vivillon-meadow,endeavor
vivillon-meadow,signal-beam
vivillon-meadow,tailwind
vivillon-meadow,defog
vivillon-meadow,bug-bite
vivillon-meadow,electroweb
vivillon-meadow,laser-focus
vivillon-modern,snore
vivillon-modern,giga-drain
vivillon-modern,endeavor
vivillon-modern,signal-beam
vivillon-modern,tailwind
vivillon-modern,defog
vivillon-modern,bug-bite
vivillon-modern,electroweb
vivillon-modern,laser-focus
vivillon-marine,snore
vivillon-marine,giga-drain
vivillon-marine,endeavor
vivillon-marine,signal-beam
vivillon-marine,tailwind
vivillon-marine,defog
vivillon-marine,bug-bite
vivillon-marine,electroweb
vivillon-marine,laser-focus
vivillon-archipelago,snore
vivillon-archipelago,giga-drain
vivillon-archipelago,endeavor
vivillon-archipelago,signal-beam
vivillon-archipelago,tailwind
vivillon-archipelago,defog
vivillon-archipelago,bug-bite
vivillon-archipelago,electroweb
vivillon-archipelago,laser-focus
vivillon-high-plains,snore
vivillon-high-plains,giga-drain
vivillon-high-plains,endeavor
vivillon-high-plains,signal-beam
vivillon-high-plains,tailwind
vivillon-high-plains,defog
vivillon-high-plains,bug-bite
vivillon-high-plains,electroweb
vivillon-high-plains,laser-focus
vivillon-sandstorm,snore
vivillon-sandstorm,giga-drain
vivillon-sandstorm,endeavor
vivillon-sandstorm,signal-beam
vivillon-sandstorm,tailwind
vivillon-sandstorm,defog
vivillon-sandstorm,bug-bite
vivillon-sandstorm,electroweb
vivillon-sandstorm,laser-focus
vivillon-river,snore
vivillon-river,giga-drain
vivillon-river,endeavor
vivillon-river,signal-beam
vivillon-river,tailwind
vivillon-river,defog
vivillon-river,bug-bite
vivillon-river,electroweb
vivillon-river,laser-focus
vivillon-monsoon,snore
vivillon-monsoon,giga-drain
vivillon-monsoon,endeavor
vivillon-monsoon,signal-beam
vivillon-monsoon,tailwind
vivillon-monsoon,defog
vivillon-monsoon,bug-bite
vivillon-monsoon,electroweb
vivillon-monsoon,laser-focus
vivillon-savanna,snore
vivillon-savanna,giga-drain
vivillon-savanna,endeavor
vivillon-savanna,signal-beam
vivillon-savanna,tailwind
vivillon-savanna,defog
vivillon-savanna,bug-bite
vivillon-savanna,electroweb
vivillon-savanna,laser-focus
vivillon-sun,snore
vivillon-sun,giga-drain
vivillon-sun,endeavor
vivillon-sun,signal-beam
vivillon-sun,tailwind
vivillon-sun,defog
vivillon-sun,bug-bite
vivillon-sun,electroweb
vivillon-sun,laser-focus
vivillon-ocean,snore
vivillon-ocean,giga-drain
vivillon-ocean,endeavor
vivillon-ocean,signal-beam
vivillon-ocean,tailwind
vivillon-ocean,defog
vivillon-ocean,bug-bite
vivillon-ocean,electroweb
vivillon-ocean,laser-focus
vivillon-jungle,snore
vivillon-jungle,giga-drain
vivillon-jungle,endeavor
vivillon-jungle,signal-beam
vivillon-jungle,tailwind
vivillon-jungle,defog
vivillon-jungle,bug-bite
vivillon-jungle,electroweb
vivillon-jungle,laser-focus
vivillon-fancy,snore
vivillon-fancy,giga-drain
vivillon-fancy,endeavor
vivillon-fancy,signal-beam
vivillon-fancy,tailwind
vivillon-fancy,defog
vivillon-fancy,bug-bite
vivillon-fancy,electroweb
vivillon-fancy,laser-focus
vivillon-poke-ball,snore
vivillon-poke-ball,giga-drain
vivillon-poke-ball,endeavor
vivillon-poke-ball,signal-beam
vivillon-poke-ball,tailwind
vivillon-poke-ball,defog
vivillon-poke-ball,bug-bite
vivillon-poke-ball,electroweb
vivillon-poke-ball,laser-focus
litleo,snore
litleo,iron-tail
litleo,heat-wave
litleo,helping-hand
litleo,endeavor
litleo,snatch
litleo,hyper-voice
pyroar,snore
pyroar,iron-tail
pyroar,heat-wave
pyroar,helping-hand
pyroar,endeavor
pyroar,snatch
pyroar,hyper-voice
pyroar,bounce
flabebe-red,snore
flabebe-red,giga-drain
flabebe-red,heal-bell
flabebe-red,synthesis
flabebe-red,helping-hand
flabebe-red,magic-coat
flabebe-red,endeavor
flabebe-red,covet
flabebe-red,worry-seed
flabebe-red,seed-bomb
flabebe-red,after-you
flabebe-red,ally-switch
flabebe-yellow,snore
flabebe-yellow,giga-drain
flabebe-yellow,heal-bell
flabebe-yellow,synthesis
flabebe-yellow,helping-hand
flabebe-yellow,magic-coat
flabebe-yellow,endeavor
flabebe-yellow,covet
flabebe-yellow,worry-seed
flabebe-yellow,seed-bomb
flabebe-yellow,after-you
flabebe-yellow,ally-switch
flabebe-orange,snore
flabebe-orange,giga-drain
flabebe-orange,heal-bell
flabebe-orange,synthesis
flabebe-orange,helping-hand
flabebe-orange,magic-coat
flabebe-orange,endeavor
flabebe-orange,covet
flabebe-orange,worry-seed
flabebe-orange,seed-bomb
flabebe-orange,after-you
flabebe-orange,ally-switch
flabebe-blue,snore
flabebe-blue,giga-drain
flabebe-blue,heal-bell
flabebe-blue,synthesis
flabebe-blue,helping-hand
flabebe-blue,magic-coat
flabebe-blue,endeavor
flabebe-blue,covet
flabebe-blue,worry-seed
flabebe-blue,seed-bomb
flabebe-blue,after-you
flabebe-blue,ally-switch
flabebe-white,snore
flabebe-white,giga-drain
flabebe-white,heal-bell
flabebe-white,synthesis
flabebe-white,helping-hand
flabebe-white,magic-coat
flabebe-white,endeavor
flabebe-white,covet
flabebe-white,worry-seed
flabebe-white,seed-bomb
flabebe-white,after-you
flabebe-white,ally-switch
floette-red,snore
floette-red,giga-drain
floette-red,heal-bell
floette-red,synthesis
floette-red,helping-hand
floette-red,magic-coat
floette-red,endeavor
floette-red,covet
floette-red,worry-seed
floette-red,seed-bomb
floette-red,after-you
floette-red,ally-switch
floette-yellow,snore
floette-yellow,giga-drain
floette-yellow,heal-bell
floette-yellow,synthesis
floette-yellow,helping-hand
floette-yellow,magic-coat
floette-yellow,endeavor
floette-yellow,covet
floette-yellow,worry-seed
floette-yellow,seed-bomb
floette-yellow,after-you
floette-yellow,ally-switch
floette-orange,snore
floette-orange,giga-drain
floette-orange,heal-bell
floette-orange,synthesis
floette-orange,helping-hand
floette-orange,magic-coat
floette-orange,endeavor
floette-orange,covet
floette-orange,worry-seed
floette-orange,seed-bomb
floette-orange,after-you
floette-orange,ally-switch
floette-blue,snore
floette-blue,giga-drain
floette-blue,heal-bell
floette-blue,synthesis
floette-blue,helping-hand
floette-blue,magic-coat
floette-blue,endeavor
floette-blue,covet
floette-blue,worry-seed
floette-blue,seed-bomb
floette-blue,after-you
floette-blue,ally-switch
floette-white,snore
floette-white,giga-drain
floette-white,heal-bell
floette-white,synthesis
floette-white,helping-hand
floette-white,magic-coat
floette-white,endeavor
floette-white,covet
floette-white,worry-seed
floette-white,seed-bomb
floette-white,after-you
floette-white,ally-switch
floette-eternal,snore
floette-eternal,giga-drain
floette-eternal,heal-bell
floette-eternal,synthesis
floette-eternal,helping-hand
floette-eternal,magic-coat
floette-eternal,endeavor
floette-eternal,covet
floette-eternal,worry-seed
floette-eternal,seed-bomb
floette-eternal,after-you
floette-eternal,ally-switch
florges-red,snore
florges-red,giga-drain
florges-red,heal-bell
florges-red,synthesis
florges-red,helping-hand
florges-red,magic-coat
florges-red,endeavor
florges-red,covet
florges-red,worry-seed
florges-red,seed-bomb
florges-red,defog
florges-red,after-you
florges-red,ally-switch
florges-yellow,snore
florges-yellow,giga-drain
florges-yellow,heal-bell
florges-yellow,synthesis
florges-yellow,helping-hand
florges-yellow,magic-coat
florges-yellow,endeavor
florges-yellow,covet
florges-yellow,worry-seed
florges-yellow,seed-bomb
florges-yellow,defog
florges-yellow,after-you
florges-yellow,ally-switch
florges-orange,snore
florges-orange,giga-drain
florges-orange,heal-bell
florges-orange,synthesis
florges-orange,helping-hand
florges-orange,magic-coat
florges-orange,endeavor
florges-orange,covet
florges-orange,worry-seed
florges-orange,seed-bomb
florges-orange,defog
florges-orange,after-you
florges-orange,ally-switch
florges-blue,snore
florges-blue,giga-drain
florges-blue,heal-bell
florges-blue,synthesis
florges-blue,helping-hand
florges-blue,magic-coat
florges-blue,endeavor
florges-blue,covet
florges-blue,worry-seed
florges-blue,seed-bomb
florges-blue,defog
florges-blue,after-you
florges-blue,ally-switch
florges-white,snore
florges-white,giga-drain
florges-white,heal-bell
florges-white,synthesis
florges-white,helping-hand
florges-white,magic-coat
florges-white,endeavor
florges-white,covet
florges-white,worry-seed
florges-white,seed-bomb
florges-white,defog
florges-white,after-you
florges-white,ally-switch
skiddo,snore
skiddo,giga-drain
skiddo,iron-tail
skiddo,synthesis
skiddo,worry-seed
skiddo,seed-bomb
skiddo,zen-headbutt
gogoat,snore
gogoat,giga-drain
gogoat,iron-tail
gogoat,synthesis
gogoat,superpower
gogoat,bounce
gogoat,worry-seed
gogoat,seed-bomb
gogoat,zen-headbutt
gogoat,stomping-tantrum
pancham,fire-punch
pancham,ice-punch
pancham,thunder-punch
pancham,low-kick
pancham,snore
pancham,spite
pancham,uproar
pancham,focus-punch
pancham,helping-hand
pancham,superpower
pancham,knock-off
pancham,endeavor
pancham,snatch
pancham,hyper-voice
pancham,block
pancham,covet
pancham,drain-punch
pancham,zen-headbutt
pancham,gunk-shot
pancham,iron-head
pancham,foul-play
pancham,dual-chop
pangoro,fire-punch
pangoro,ice-punch
pangoro,thunder-punch
pangoro,low-kick
pangoro,snore
pangoro,spite
pangoro,outrage
pangoro,uproar
pangoro,focus-punch
pangoro,helping-hand
pangoro,superpower
pangoro,knock-off
pangoro,endeavor
pangoro,snatch
pangoro,hyper-voice
pangoro,block
pangoro,covet
pangoro,drain-punch
pangoro,zen-headbutt
pangoro,gunk-shot
pangoro,iron-head
pangoro,foul-play
pangoro,dual-chop
pangoro,laser-focus
pangoro,throat-chop
pangoro,stomping-tantrum
furfrou,snore
furfrou,iron-tail
furfrou,uproar
furfrou,helping-hand
furfrou,role-play
furfrou,endeavor
furfrou,hyper-voice
furfrou,last-resort
furfrou,zen-headbutt
furfrou-heart,snore
furfrou-heart,iron-tail
furfrou-heart,uproar
furfrou-heart,helping-hand
furfrou-heart,role-play
furfrou-heart,endeavor
furfrou-heart,hyper-voice
furfrou-heart,last-resort
furfrou-heart,zen-headbutt
furfrou-star,snore
furfrou-star,iron-tail
furfrou-star,uproar
furfrou-star,helping-hand
furfrou-star,role-play
furfrou-star,endeavor
furfrou-star,hyper-voice
furfrou-star,last-resort
furfrou-star,zen-headbutt
furfrou-diamond,snore
furfrou-diamond,iron-tail
furfrou-diamond,uproar
furfrou-diamond,helping-hand
furfrou-diamond,role-play
furfrou-diamond,endeavor
furfrou-diamond,hyper-voice
furfrou-diamond,last-resort
furfrou-diamond,zen-headbutt
furfrou-la-reine,snore
furfrou-la-reine,iron-tail
furfrou-la-reine,uproar
furfrou-la-reine,helping-hand
furfrou-la-reine,role-play
furfrou-la-reine,endeavor
furfrou-la-reine,hyper-voice
furfrou-la-reine,last-resort
furfrou-la-reine,zen-headbutt
furfrou-kabuki,snore
furfrou-kabuki,iron-tail
furfrou-kabuki,uproar
furfrou-kabuki,helping-hand
furfrou-kabuki,role-play
furfrou-kabuki,endeavor
furfrou-kabuki,hyper-voice
furfrou-kabuki,last-resort
furfrou-kabuki,zen-headbutt
furfrou-pharaoh,snore
furfrou-pharaoh,iron-tail
furfrou-pharaoh,uproar
furfrou-pharaoh,helping-hand
furfrou-pharaoh,role-play
furfrou-pharaoh,endeavor
furfrou-pharaoh,hyper-voice
furfrou-pharaoh,last-resort
furfrou-pharaoh,zen-headbutt
furfrou-debutante,snore
furfrou-debutante,iron-tail
furfrou-debutante,uproar
furfrou-debutante,helping-hand
furfrou-debutante,role-play
furfrou-debutante,endeavor
furfrou-debutante,hyper-voice
furfrou-debutante,last-resort
furfrou-debutante,zen-headbutt
furfrou-matron,snore
furfrou-matron,iron-tail
furfrou-matron,uproar
furfrou-matron,helping-hand
furfrou-matron,role-play
furfrou-matron,endeavor
furfrou-matron,hyper-voice
furfrou-matron,last-resort
furfrou-matron,zen-headbutt
furfrou-dandy,snore
furfrou-dandy,iron-tail
furfrou-dandy,uproar
furfrou-dandy,helping-hand
furfrou-dandy,role-play
furfrou-dandy,endeavor
furfrou-dandy,hyper-voice
furfrou-dandy,last-resort
furfrou-dandy,zen-headbutt
espurr,snore
espurr,heal-bell
espurr,iron-tail
espurr,helping-hand
espurr,trick
espurr,role-play
espurr,magic-coat
espurr,recycle
espurr,skill-swap
espurr,snatch
espurr,signal-beam
espurr,covet
espurr,shock-wave
espurr,gravity
espurr,zen-headbutt
espurr,wonder-room
espurr,telekinesis
espurr,magic-room
espurr,ally-switch
meowstic-female,snore
meowstic-female,heal-bell
meowstic-female,iron-tail
meowstic-female,helping-hand
meowstic-female,trick
meowstic-female,role-play
meowstic-female,magic-coat
meowstic-female,recycle
meowstic-female,skill-swap
meowstic-female,snatch
meowstic-female,signal-beam
meowstic-female,covet
meowstic-female,shock-wave
meowstic-female,gravity
meowstic-female,zen-headbutt
meowstic-female,wonder-room
meowstic-female,telekinesis
meowstic-female,magic-room
meowstic-female,ally-switch
meowstic-male,snore
meowstic-male,heal-bell
meowstic-male,iron-tail
meowstic-male,helping-hand
meowstic-male,trick
meowstic-male,role-play
meowstic-male,magic-coat
meowstic-male,recycle
meowstic-male,skill-swap
meowstic-male,snatch
meowstic-male,signal-beam
meowstic-male,covet
meowstic-male,shock-wave
meowstic-male,gravity
meowstic-male,zen-headbutt
meowstic-male,wonder-room
meowstic-male,telekinesis
meowstic-male,magic-room
meowstic-male,ally-switch
honedge,steel-beam
doublade,steel-beam
aegislash-shield,steel-beam
aegislash-blade,steel-beam
spritzee,snore
spritzee,heal-bell
spritzee,helping-hand
spritzee,magic-coat
spritzee,endeavor
spritzee,skill-swap
spritzee,covet
spritzee,telekinesis
spritzee,after-you
spritzee,ally-switch
aromatisse,snore
aromatisse,heal-bell
aromatisse,helping-hand
aromatisse,magic-coat
aromatisse,endeavor
aromatisse,skill-swap
aromatisse,covet
aromatisse,drain-punch
aromatisse,telekinesis
aromatisse,after-you
aromatisse,ally-switch
swirlix,snore
swirlix,heal-bell
swirlix,helping-hand
swirlix,magic-coat
swirlix,endeavor
swirlix,covet
swirlix,gastro-acid
swirlix,after-you
slurpuff,snore
slurpuff,heal-bell
slurpuff,helping-hand
slurpuff,magic-coat
slurpuff,endeavor
slurpuff,covet
slurpuff,gastro-acid
slurpuff,drain-punch
slurpuff,after-you
inkay,bind
inkay,snore
inkay,spite
inkay,role-play
inkay,superpower
inkay,knock-off
inkay,snatch
inkay,telekinesis
inkay,foul-play
inkay,ally-switch
malamar,bind
malamar,snore
malamar,spite
malamar,role-play
malamar,superpower
malamar,knock-off
malamar,snatch
malamar,signal-beam
malamar,block
malamar,telekinesis
malamar,foul-play
malamar,ally-switch
malamar,throat-chop
binacle,snore
binacle,icy-wind
binacle,helping-hand
binacle,endeavor
binacle,iron-defense
binacle,water-pulse
binacle,stealth-rock
binacle,dual-chop
binacle,liquidation
barbaracle,low-kick
barbaracle,snore
barbaracle,icy-wind
barbaracle,helping-hand
barbaracle,superpower
barbaracle,endeavor
barbaracle,iron-defense
barbaracle,water-pulse
barbaracle,earth-power
barbaracle,stealth-rock
barbaracle,dual-chop
barbaracle,laser-focus
barbaracle,liquidation
skrelp,snore
skrelp,icy-wind
skrelp,outrage
skrelp,iron-tail
skrelp,bounce
skrelp,shock-wave
skrelp,water-pulse
skrelp,aqua-tail
skrelp,dragon-pulse
skrelp,gunk-shot
dragalge,snore
dragalge,icy-wind
dragalge,outrage
dragalge,iron-tail
dragalge,bounce
dragalge,shock-wave
dragalge,water-pulse
dragalge,aqua-tail
dragalge,dragon-pulse
dragalge,draco-meteor
dragalge,gunk-shot
clauncher,snore
clauncher,icy-wind
clauncher,iron-tail
clauncher,helping-hand
clauncher,bounce
clauncher,water-pulse
clauncher,aqua-tail
clauncher,dragon-pulse
clawitzer,snore
clawitzer,icy-wind
clawitzer,iron-tail
clawitzer,helping-hand
clawitzer,bounce
clawitzer,water-pulse
clawitzer,aqua-tail
clawitzer,dragon-pulse
clawitzer,laser-focus
clawitzer,liquidation
helioptile,snore
helioptile,iron-tail
helioptile,signal-beam
helioptile,shock-wave
helioptile,magnet-rise
helioptile,ally-switch
helioptile,electroweb
heliolisk,fire-punch
heliolisk,thunder-punch
heliolisk,low-kick
heliolisk,snore
heliolisk,iron-tail
heliolisk,hyper-voice
heliolisk,signal-beam
heliolisk,shock-wave
heliolisk,magnet-rise
heliolisk,dragon-pulse
heliolisk,ally-switch
heliolisk,electroweb
tyrunt,snore
tyrunt,outrage
tyrunt,iron-tail
tyrunt,superpower
tyrunt,hyper-voice
tyrunt,iron-defense
tyrunt,block
tyrunt,dragon-pulse
tyrunt,earth-power
tyrunt,zen-headbutt
tyrunt,draco-meteor
tyrunt,iron-head
tyrunt,stealth-rock
tyrunt,stomping-tantrum
tyrantrum,snore
tyrantrum,outrage
tyrantrum,iron-tail
tyrantrum,superpower
tyrantrum,hyper-voice
tyrantrum,iron-defense
tyrantrum,block
tyrantrum,dragon-pulse
tyrantrum,earth-power
tyrantrum,zen-headbutt
tyrantrum,draco-meteor
tyrantrum,iron-head
tyrantrum,stealth-rock
tyrantrum,stomping-tantrum
amaura,snore
amaura,icy-wind
