pokemon_identifier,move_identifier
swirlix,surf
swirlix,thunderbolt
swirlix,psychic
swirlix,light-screen
swirlix,amnesia
swirlix,rest
swirlix,substitute
swirlix,thief
swirlix,snore
swirlix,protect
swirlix,endure
swirlix,charm
swirlix,attract
swirlix,sleep-talk
swirlix,safeguard
swirlix,rain-dance
swirlix,sunny-day
swirlix,facade
swirlix,helping-hand
swirlix,fake-tears
swirlix,calm-mind
swirlix,energy-ball
swirlix,round
swirlix,draining-kiss
swirlix,play-rough
swirlix,dazzling-gleam
slurpuff,flamethrower
slurpuff,surf
slurpuff,hyper-beam
slurpuff,thunderbolt
slurpuff,thunder
slurpuff,psychic
slurpuff,light-screen
slurpuff,metronome
slurpuff,amnesia
slurpuff,rest
slurpuff,substitute
slurpuff,thief
slurpuff,snore
slurpuff,protect
slurpuff,endure
slurpuff,charm
slurpuff,attract
slurpuff,sleep-talk
slurpuff,safeguard
slurpuff,rain-dance
slurpuff,sunny-day
slurpuff,facade
slurpuff,helping-hand
slurpuff,fake-tears
slurpuff,calm-mind
slurpuff,drain-punch
slurpuff,energy-ball
slurpuff,giga-impact
slurpuff,round
slurpuff,draining-kiss
slurpuff,play-rough
slurpuff,dazzling-gleam
inkay,flamethrower
inkay,thunderbolt
inkay,psychic
inkay,light-screen
inkay,reflect
inkay,rest
inkay,rock-slide
inkay,substitute
inkay,thief
inkay,snore
inkay,protect
inkay,endure
inkay,attract
inkay,sleep-talk
inkay,baton-pass
inkay,rain-dance
inkay,sunny-day
inkay,future-sight
inkay,facade
inkay,taunt
inkay,superpower
inkay,fake-tears
inkay,calm-mind
inkay,payback
inkay,fling
inkay,guard-swap
inkay,dark-pulse
inkay,nasty-plot
inkay,psycho-cut
inkay,trick-room
inkay,foul-play
inkay,round
inkay,stored-power
inkay,ally-switch
inkay,retaliate
inkay,liquidation
malamar,flamethrower
malamar,hyper-beam
malamar,thunderbolt
malamar,psychic
malamar,light-screen
malamar,reflect
malamar,rest
malamar,rock-slide
malamar,substitute
malamar,thief
malamar,snore
malamar,reversal
malamar,protect
malamar,scary-face
malamar,endure
malamar,attract
malamar,sleep-talk
malamar,baton-pass
malamar,rain-dance
malamar,sunny-day
malamar,future-sight
malamar,facade
malamar,taunt
malamar,superpower
malamar,fake-tears
malamar,calm-mind
malamar,payback
malamar,fling
malamar,guard-swap
malamar,dark-pulse
malamar,giga-impact
malamar,nasty-plot
malamar,psycho-cut
malamar,trick-room
malamar,psyshock
malamar,foul-play
malamar,round
malamar,stored-power
malamar,ally-switch
malamar,retaliate
malamar,throat-chop
malamar,brutal-swing
malamar,liquidation
binacle,swords-dance
binacle,surf
binacle,ice-beam
binacle,blizzard
binacle,earthquake
binacle,dig
binacle,screech
binacle,rest
binacle,rock-slide
binacle,substitute
binacle,thief
binacle,snore
binacle,protect
binacle,sludge-bomb
binacle,icy-wind
binacle,sandstorm
binacle,endure
binacle,false-swipe
binacle,attract
binacle,sleep-talk
binacle,safeguard
binacle,rain-dance
binacle,beat-up
binacle,uproar
binacle,facade
binacle,taunt
binacle,helping-hand
binacle,brick-break
binacle,rock-tomb
binacle,iron-defense
binacle,mud-shot
binacle,rock-blast
binacle,payback
binacle,assurance
binacle,fling
binacle,poison-jab
binacle,x-scissor
binacle,shadow-claw
binacle,stone-edge
binacle,stealth-rock
binacle,grass-knot
binacle,sludge-wave
binacle,round
binacle,scald
binacle,bulldoze
binacle,razor-shell
binacle,liquidation
barbaracle,swords-dance
barbaracle,surf
barbaracle,ice-beam
barbaracle,blizzard
barbaracle,hyper-beam
barbaracle,low-kick
barbaracle,earthquake
barbaracle,dig
barbaracle,screech
barbaracle,rest
barbaracle,rock-slide
barbaracle,substitute
barbaracle,thief
barbaracle,snore
barbaracle,protect
barbaracle,sludge-bomb
barbaracle,icy-wind
barbaracle,sandstorm
barbaracle,endure
barbaracle,false-swipe
barbaracle,attract
barbaracle,sleep-talk
barbaracle,safeguard
barbaracle,rain-dance
barbaracle,whirlpool
barbaracle,beat-up
barbaracle,uproar
barbaracle,facade
barbaracle,taunt
barbaracle,helping-hand
barbaracle,superpower
barbaracle,brick-break
barbaracle,dive
barbaracle,rock-tomb
barbaracle,muddy-water
barbaracle,iron-defense
barbaracle,dragon-claw
barbaracle,bulk-up
barbaracle,mud-shot
barbaracle,rock-blast
barbaracle,payback
barbaracle,assurance
barbaracle,fling
barbaracle,poison-jab
barbaracle,x-scissor
barbaracle,focus-blast
barbaracle,earth-power
barbaracle,giga-impact
barbaracle,shadow-claw
barbaracle,stone-edge
barbaracle,stealth-rock
barbaracle,grass-knot
barbaracle,sludge-wave
barbaracle,round
barbaracle,scald
barbaracle,bulldoze
barbaracle,razor-shell
barbaracle,brutal-swing
barbaracle,liquidation
skrelp,surf
skrelp,thunderbolt
skrelp,toxic
skrelp,double-team
skrelp,waterfall
skrelp,rest
skrelp,substitute
skrelp,protect
skrelp,sludge-bomb
skrelp,swagger
skrelp,attract
skrelp,sleep-talk
skrelp,return
skrelp,frustration
skrelp,hidden-power
skrelp,rain-dance
skrelp,shadow-ball
skrelp,hail
skrelp,facade
skrelp,venoshock
skrelp,sludge-wave
skrelp,round
skrelp,scald
skrelp,confide
dragalge,surf
dragalge,hyper-beam
dragalge,thunderbolt
dragalge,thunder
dragalge,toxic
dragalge,double-team
dragalge,waterfall
dragalge,rest
dragalge,substitute
dragalge,protect
dragalge,sludge-bomb
dragalge,swagger
dragalge,attract
dragalge,sleep-talk
dragalge,return
dragalge,frustration
dragalge,hidden-power
dragalge,rain-dance
dragalge,shadow-ball
dragalge,hail
dragalge,facade
dragalge,focus-blast
dragalge,giga-impact
dragalge,venoshock
dragalge,sludge-wave
dragalge,round
dragalge,scald
dragalge,dragon-tail
dragalge,confide
clauncher,swords-dance
clauncher,surf
clauncher,ice-beam
clauncher,toxic
clauncher,double-team
clauncher,waterfall
clauncher,rest
clauncher,rock-slide
clauncher,substitute
clauncher,protect
clauncher,sludge-bomb
clauncher,swagger
clauncher,attract
clauncher,sleep-talk
clauncher,return
clauncher,frustration
clauncher,hidden-power
clauncher,rain-dance
clauncher,facade
clauncher,u-turn
clauncher,flash-cannon
clauncher,venoshock
clauncher,smack-down
clauncher,sludge-wave
clauncher,round
clauncher,scald
clauncher,confide
clawitzer,swords-dance
clawitzer,surf
clawitzer,ice-beam
clawitzer,hyper-beam
clawitzer,toxic
clawitzer,double-team
clawitzer,waterfall
clawitzer,rest
clawitzer,rock-slide
clawitzer,substitute
clawitzer,protect
clawitzer,sludge-bomb
clawitzer,swagger
clawitzer,attract
clawitzer,sleep-talk
clawitzer,return
clawitzer,frustration
clawitzer,hidden-power
clawitzer,rain-dance
clawitzer,shadow-ball
clawitzer,facade
clawitzer,u-turn
clawitzer,dark-pulse
clawitzer,focus-blast
clawitzer,giga-impact
clawitzer,flash-cannon
clawitzer,venoshock
clawitzer,smack-down
clawitzer,sludge-wave
clawitzer,round
clawitzer,scald
clawitzer,confide
helioptile,surf
helioptile,thunderbolt
helioptile,thunder-wave
helioptile,thunder
helioptile,dig
helioptile,agility
helioptile,light-screen
helioptile,swift
helioptile,rest
helioptile,rock-slide
helioptile,substitute
helioptile,snore
helioptile,protect
helioptile,sandstorm
helioptile,endure
helioptile,attract
helioptile,sleep-talk
helioptile,iron-tail
helioptile,rain-dance
helioptile,facade
helioptile,rock-tomb
helioptile,u-turn
helioptile,dark-pulse
helioptile,grass-knot
helioptile,electro-ball
helioptile,low-sweep
helioptile,round
helioptile,ally-switch
helioptile,volt-switch
helioptile,bulldoze
helioptile,electroweb
helioptile,wild-charge
helioptile,electric-terrain
heliolisk,mega-punch
heliolisk,fire-punch
heliolisk,thunder-punch
heliolisk,mega-kick
heliolisk,surf
heliolisk,hyper-beam
heliolisk,low-kick
heliolisk,solar-beam
heliolisk,thunderbolt
heliolisk,thunder-wave
heliolisk,thunder
heliolisk,dig
heliolisk,agility
heliolisk,light-screen
heliolisk,swift
heliolisk,rest
heliolisk,rock-slide
heliolisk,substitute
heliolisk,snore
heliolisk,protect
heliolisk,sandstorm
heliolisk,endure
heliolisk,attract
heliolisk,sleep-talk
heliolisk,iron-tail
heliolisk,rain-dance
heliolisk,sunny-day
heliolisk,facade
heliolisk,hyper-voice
heliolisk,weather-ball
heliolisk,rock-tomb
heliolisk,u-turn
heliolisk,dark-pulse
heliolisk,dragon-pulse
heliolisk,focus-blast
heliolisk,giga-impact
heliolisk,grass-knot
heliolisk,electro-ball
heliolisk,low-sweep
heliolisk,round
heliolisk,ally-switch
heliolisk,volt-switch
heliolisk,bulldoze
heliolisk,electroweb
heliolisk,wild-charge
heliolisk,eerie-impulse
heliolisk,electric-terrain
heliolisk,brutal-swing
heliolisk,breaking-swipe
tyrunt,roar
tyrunt,earthquake
tyrunt,toxic
tyrunt,double-team
tyrunt,rest
tyrunt,rock-slide
tyrunt,substitute
tyrunt,protect
tyrunt,sandstorm
tyrunt,swagger
tyrunt,attract
tyrunt,sleep-talk
tyrunt,return
tyrunt,frustration
tyrunt,hidden-power
tyrunt,sunny-day
tyrunt,facade
tyrunt,brick-break
tyrunt,rock-tomb
tyrunt,aerial-ace
tyrunt,dragon-claw
tyrunt,rock-polish
tyrunt,dark-pulse
tyrunt,stone-edge
tyrunt,round
tyrunt,bulldoze
tyrunt,dragon-tail
tyrunt,confide
tyrantrum,roar
tyrantrum,hyper-beam
tyrantrum,earthquake
tyrantrum,toxic
tyrantrum,double-team
tyrantrum,rest
tyrantrum,rock-slide
tyrantrum,substitute
tyrantrum,protect
tyrantrum,sandstorm
tyrantrum,swagger
tyrantrum,attract
tyrantrum,sleep-talk
tyrantrum,return
tyrantrum,frustration
tyrantrum,hidden-power
tyrantrum,sunny-day
tyrantrum,facade
tyrantrum,brick-break
tyrantrum,rock-tomb
tyrantrum,aerial-ace
tyrantrum,dragon-claw
tyrantrum,rock-polish
tyrantrum,dark-pulse
tyrantrum,giga-impact
tyrantrum,stone-edge
tyrantrum,round
tyrantrum,bulldoze
tyrantrum,dragon-tail
tyrantrum,confide
tyrantrum,brutal-swing
amaura,roar
amaura,ice-beam
amaura,blizzard
amaura,hyper-beam
amaura,thunderbolt
amaura,thunder-wave
amaura,toxic
amaura,double-team
amaura,light-screen
amaura,reflect
amaura,dream-eater
amaura,rest
amaura,rock-slide
amaura,substitute
amaura,protect
amaura,sandstorm
amaura,swagger
amaura,attract
amaura,sleep-talk
amaura,return
amaura,frustration
amaura,safeguard
amaura,hidden-power
amaura,rain-dance
amaura,psych-up
amaura,hail
amaura,facade
amaura,nature-power
amaura,rock-tomb
amaura,calm-mind
amaura,rock-polish
amaura,dark-pulse
amaura,flash-cannon
amaura,stone-edge
amaura,charge-beam
amaura,round
amaura,echoed-voice
amaura,bulldoze
amaura,frost-breath
amaura,dragon-tail
amaura,confide
aurorus,roar
aurorus,ice-beam
aurorus,blizzard
aurorus,hyper-beam
aurorus,thunderbolt
aurorus,thunder-wave
aurorus,thunder
aurorus,earthquake
aurorus,toxic
aurorus,psychic
aurorus,double-team
aurorus,light-screen
aurorus,reflect
aurorus,dream-eater
aurorus,rest
aurorus,rock-slide
aurorus,substitute
aurorus,protect
aurorus,sandstorm
aurorus,swagger
aurorus,attract
aurorus,sleep-talk
aurorus,return
aurorus,frustration
aurorus,safeguard
aurorus,hidden-power
aurorus,rain-dance
aurorus,psych-up
aurorus,hail
aurorus,facade
aurorus,nature-power
aurorus,rock-tomb
aurorus,calm-mind
aurorus,rock-polish
aurorus,dark-pulse
aurorus,giga-impact
aurorus,flash-cannon
aurorus,stone-edge
aurorus,charge-beam
aurorus,round
aurorus,echoed-voice
aurorus,bulldoze
aurorus,frost-breath
aurorus,dragon-tail
aurorus,confide
hawlucha,mega-punch
hawlucha,fire-punch
hawlucha,thunder-punch
hawlucha,swords-dance
hawlucha,fly
hawlucha,mega-kick
hawlucha,low-kick
hawlucha,dig
hawlucha,agility
hawlucha,swift
hawlucha,rest
hawlucha,rock-slide
hawlucha,substitute
hawlucha,snore
hawlucha,reversal
hawlucha,protect
hawlucha,endure
hawlucha,false-swipe
hawlucha,steel-wing
hawlucha,attract
hawlucha,sleep-talk
hawlucha,baton-pass
hawlucha,encore
hawlucha,rain-dance
hawlucha,sunny-day
hawlucha,facade
hawlucha,taunt
hawlucha,helping-hand
hawlucha,superpower
hawlucha,revenge
hawlucha,brick-break
hawlucha,rock-tomb
hawlucha,bulk-up
hawlucha,bounce
hawlucha,u-turn
hawlucha,close-combat
hawlucha,payback
hawlucha,assurance
hawlucha,fling
hawlucha,poison-jab
hawlucha,x-scissor
hawlucha,drain-punch
hawlucha,focus-blast
hawlucha,brave-bird
hawlucha,giga-impact
hawlucha,zen-headbutt
hawlucha,iron-head
hawlucha,stone-edge
hawlucha,grass-knot
hawlucha,low-sweep
hawlucha,round
hawlucha,ally-switch
hawlucha,acrobatics
hawlucha,retaliate
hawlucha,work-up
hawlucha,throat-chop
hawlucha,body-press
dedenne,thunderbolt
dedenne,thunder-wave
dedenne,thunder
dedenne,toxic
dedenne,double-team
dedenne,rest
dedenne,substitute
dedenne,thief
dedenne,protect
dedenne,swagger
dedenne,attract
dedenne,sleep-talk
dedenne,return
dedenne,frustration
dedenne,hidden-power
dedenne,rain-dance
dedenne,sunny-day
dedenne,facade
dedenne,aerial-ace
dedenne,u-turn
dedenne,fling
dedenne,giga-impact
dedenne,grass-knot
dedenne,charge-beam
dedenne,round
dedenne,volt-switch
dedenne,wild-charge
dedenne,confide
carbink,toxic
carbink,psychic
carbink,double-team
carbink,light-screen
carbink,reflect
carbink,explosion
carbink,rest
carbink,rock-slide
carbink,substitute
carbink,protect
carbink,sandstorm
carbink,swagger
carbink,sleep-talk
carbink,return
carbink,frustration
carbink,safeguard
carbink,hidden-power
carbink,sunny-day
carbink,psych-up
carbink,hail
carbink,facade
carbink,nature-power
carbink,rock-tomb
carbink,calm-mind
carbink,gyro-ball
carbink,rock-polish
carbink,trick-room
carbink,stone-edge
carbink,smack-down
carbink,round
carbink,confide
carbink,dazzling-gleam
goomy,body-slam
goomy,thunderbolt
goomy,rest
goomy,rock-slide
goomy,substitute
goomy,snore
goomy,protect
goomy,sludge-bomb
goomy,outrage
goomy,endure
goomy,attract
goomy,sleep-talk
goomy,iron-tail
goomy,rain-dance
goomy,sunny-day
goomy,facade
goomy,muddy-water
goomy,mud-shot
goomy,dragon-pulse
goomy,sludge-wave
goomy,round
sliggoo,body-slam
sliggoo,ice-beam
sliggoo,blizzard
sliggoo,thunderbolt
sliggoo,rest
sliggoo,rock-slide
sliggoo,substitute
sliggoo,snore
sliggoo,protect
sliggoo,sludge-bomb
sliggoo,outrage
sliggoo,endure
sliggoo,attract
sliggoo,sleep-talk
sliggoo,iron-tail
sliggoo,rain-dance
sliggoo,sunny-day
sliggoo,facade
sliggoo,muddy-water
sliggoo,mud-shot
sliggoo,dragon-pulse
sliggoo,sludge-wave
sliggoo,round
goodra,mega-punch
goodra,fire-punch
goodra,thunder-punch
goodra,mega-kick
goodra,body-slam
goodra,flamethrower
goodra,hydro-pump
goodra,surf
goodra,ice-beam
goodra,blizzard
goodra,hyper-beam
goodra,thunderbolt
goodra,thunder
goodra,earthquake
goodra,fire-blast
goodra,rest
goodra,rock-slide
goodra,substitute
goodra,snore
goodra,protect
goodra,sludge-bomb
goodra,outrage
goodra,endure
goodra,attract
goodra,sleep-talk
goodra,iron-tail
goodra,rain-dance
goodra,sunny-day
goodra,hail
goodra,facade
goodra,superpower
goodra,weather-ball
goodra,muddy-water
goodra,mud-shot
goodra,assurance
goodra,dragon-pulse
goodra,focus-blast
goodra,giga-impact
goodra,power-whip
goodra,sludge-wave
goodra,round
goodra,bulldoze
goodra,brutal-swing
goodra,stomping-tantrum
goodra,body-press
goodra,breaking-swipe
klefki,hyper-beam
klefki,thunder-wave
klefki,toxic
klefki,psychic
klefki,double-team
klefki,light-screen
klefki,reflect
klefki,rest
klefki,substitute
klefki,thief
klefki,protect
klefki,swagger
klefki,attract
klefki,sleep-talk
klefki,return
klefki,frustration
klefki,safeguard
klefki,hidden-power
klefki,rain-dance
klefki,sunny-day
klefki,psych-up
klefki,torment
klefki,facade
klefki,calm-mind
klefki,giga-impact
klefki,flash-cannon
klefki,psyshock
klefki,round
klefki,confide
klefki,dazzling-gleam
phantump,solar-beam
phantump,dig
phantump,psychic
phantump,reflect
phantump,rest
phantump,rock-slide
phantump,substitute
phantump,thief
phantump,snore
phantump,protect
phantump,giga-drain
phantump,endure
phantump,attract
phantump,sleep-talk
phantump,safeguard
phantump,sunny-day
phantump,shadow-ball
phantump,will-o-wisp
phantump,facade
phantump,trick
phantump,skill-swap
phantump,imprison
phantump,magical-leaf
phantump,poison-jab
phantump,dark-pulse
phantump,seed-bomb
phantump,energy-ball
phantump,shadow-claw
phantump,trick-room
phantump,grass-knot
phantump,foul-play
phantump,round
phantump,ally-switch
phantump,hex
phantump,bulldoze
phantump,phantom-force
phantump,venom-drench
trevenant,hyper-beam
trevenant,solar-beam
trevenant,earthquake
trevenant,dig
trevenant,psychic
trevenant,reflect
trevenant,rest
trevenant,rock-slide
trevenant,substitute
trevenant,thief
trevenant,snore
trevenant,protect
trevenant,giga-drain
trevenant,endure
trevenant,attract
trevenant,sleep-talk
trevenant,safeguard
trevenant,sunny-day
trevenant,shadow-ball
trevenant,will-o-wisp
trevenant,facade
trevenant,trick
trevenant,skill-swap
trevenant,imprison
trevenant,magical-leaf
trevenant,calm-mind
trevenant,poison-jab
trevenant,dark-pulse
trevenant,seed-bomb
trevenant,x-scissor
trevenant,drain-punch
trevenant,focus-blast
trevenant,energy-ball
trevenant,giga-impact
trevenant,shadow-claw
trevenant,trick-room
trevenant,leaf-storm
trevenant,grass-knot
trevenant,foul-play
trevenant,round
trevenant,ally-switch
trevenant,hex
trevenant,bulldoze
trevenant,phantom-force
trevenant,venom-drench
trevenant,brutal-swing
pumpkaboo-small,flamethrower
pumpkaboo-small,solar-beam
pumpkaboo-small,psychic
pumpkaboo-small,light-screen
pumpkaboo-small,fire-blast
pumpkaboo-small,rest
pumpkaboo-small,rock-slide
pumpkaboo-small,substitute
pumpkaboo-small,thief
pumpkaboo-small,snore
pumpkaboo-small,protect
pumpkaboo-small,scary-face
pumpkaboo-small,sludge-bomb
pumpkaboo-small,giga-drain
pumpkaboo-small,endure
pumpkaboo-small,attract
pumpkaboo-small,sleep-talk
pumpkaboo-small,safeguard
pumpkaboo-small,sunny-day
pumpkaboo-small,shadow-ball
pumpkaboo-small,will-o-wisp
pumpkaboo-small,facade
pumpkaboo-small,trick
pumpkaboo-small,skill-swap
pumpkaboo-small,imprison
pumpkaboo-small,bullet-seed
pumpkaboo-small,gyro-ball
pumpkaboo-small,dark-pulse
pumpkaboo-small,seed-bomb
pumpkaboo-small,energy-ball
pumpkaboo-small,trick-room
pumpkaboo-small,grass-knot
pumpkaboo-small,foul-play
pumpkaboo-small,round
pumpkaboo-small,ally-switch
pumpkaboo-small,hex
pumpkaboo-small,mystical-fire
pumpkaboo,flamethrower
pumpkaboo,solar-beam
pumpkaboo,psychic
pumpkaboo,light-screen
pumpkaboo,fire-blast
pumpkaboo,rest
pumpkaboo,rock-slide
pumpkaboo,substitute
pumpkaboo,thief
pumpkaboo,snore
pumpkaboo,protect
pumpkaboo,scary-face
pumpkaboo,sludge-bomb
pumpkaboo,giga-drain
pumpkaboo,endure
pumpkaboo,attract
pumpkaboo,sleep-talk
pumpkaboo,safeguard
pumpkaboo,sunny-day
pumpkaboo,shadow-ball
pumpkaboo,will-o-wisp
pumpkaboo,facade
pumpkaboo,trick
pumpkaboo,skill-swap
pumpkaboo,imprison
pumpkaboo,bullet-seed
pumpkaboo,gyro-ball
pumpkaboo,dark-pulse
pumpkaboo,seed-bomb
pumpkaboo,energy-ball
pumpkaboo,trick-room
pumpkaboo,grass-knot
pumpkaboo,foul-play
pumpkaboo,round
pumpkaboo,ally-switch
pumpkaboo,hex
pumpkaboo,mystical-fire
pumpkaboo-large,flamethrower
pumpkaboo-large,solar-beam
pumpkaboo-large,psychic
pumpkaboo-large,light-screen
pumpkaboo-large,fire-blast
pumpkaboo-large,rest
pumpkaboo-large,rock-slide
pumpkaboo-large,substitute
pumpkaboo-large,thief
pumpkaboo-large,snore
pumpkaboo-large,protect
pumpkaboo-large,scary-face
pumpkaboo-large,sludge-bomb
pumpkaboo-large,giga-drain
pumpkaboo-large,endure
pumpkaboo-large,attract
pumpkaboo-large,sleep-talk
pumpkaboo-large,safeguard
pumpkaboo-large,sunny-day
pumpkaboo-large,shadow-ball
pumpkaboo-large,will-o-wisp
pumpkaboo-large,facade
pumpkaboo-large,trick
pumpkaboo-large,skill-swap
pumpkaboo-large,imprison
pumpkaboo-large,bullet-seed
pumpkaboo-large,gyro-ball
pumpkaboo-large,dark-pulse
pumpkaboo-large,seed-bomb
pumpkaboo-large,energy-ball
pumpkaboo-large,trick-room
pumpkaboo-large,grass-knot
pumpkaboo-large,foul-play
pumpkaboo-large,round
pumpkaboo-large,ally-switch
pumpkaboo-large,hex
pumpkaboo-large,mystical-fire
pumpkaboo-super,flamethrower
pumpkaboo-super,solar-beam
pumpkaboo-super,psychic
pumpkaboo-super,light-screen
pumpkaboo-super,fire-blast
pumpkaboo-super,rest
pumpkaboo-super,rock-slide
pumpkaboo-super,substitute
pumpkaboo-super,thief
pumpkaboo-super,snore
pumpkaboo-super,protect
pumpkaboo-super,scary-face
pumpkaboo-super,sludge-bomb
pumpkaboo-super,giga-drain
pumpkaboo-super,endure
pumpkaboo-super,attract
pumpkaboo-super,sleep-talk
pumpkaboo-super,safeguard
pumpkaboo-super,sunny-day
pumpkaboo-super,shadow-ball
pumpkaboo-super,will-o-wisp
pumpkaboo-super,facade
pumpkaboo-super,trick
pumpkaboo-super,skill-swap
pumpkaboo-super,imprison
pumpkaboo-super,bullet-seed
pumpkaboo-super,gyro-ball
pumpkaboo-super,dark-pulse
pumpkaboo-super,seed-bomb
pumpkaboo-super,energy-ball
pumpkaboo-super,trick-room
pumpkaboo-super,grass-knot
pumpkaboo-super,foul-play
pumpkaboo-super,round
pumpkaboo-super,ally-switch
pumpkaboo-super,hex
pumpkaboo-super,mystical-fire
gourgeist-small,flamethrower
gourgeist-small,hyper-beam
gourgeist-small,solar-beam
gourgeist-small,psychic
gourgeist-small,light-screen
gourgeist-small,fire-blast
gourgeist-small,rest
gourgeist-small,rock-slide
gourgeist-small,substitute
gourgeist-small,thief
gourgeist-small,snore
gourgeist-small,protect
gourgeist-small,scary-face
gourgeist-small,sludge-bomb
gourgeist-small,giga-drain
gourgeist-small,endure
gourgeist-small,attract
gourgeist-small,sleep-talk
gourgeist-small,safeguard
gourgeist-small,sunny-day
gourgeist-small,shadow-ball
gourgeist-small,will-o-wisp
gourgeist-small,facade
gourgeist-small,trick
gourgeist-small,skill-swap
gourgeist-small,imprison
gourgeist-small,bullet-seed
gourgeist-small,gyro-ball
gourgeist-small,dark-pulse
gourgeist-small,seed-bomb
gourgeist-small,focus-blast
gourgeist-small,energy-ball
gourgeist-small,giga-impact
gourgeist-small,nasty-plot
gourgeist-small,trick-room
gourgeist-small,power-whip
gourgeist-small,grass-knot
gourgeist-small,foul-play
gourgeist-small,round
gourgeist-small,ally-switch
gourgeist-small,hex
gourgeist-small,phantom-force
gourgeist-small,mystical-fire
gourgeist-small,brutal-swing
gourgeist,flamethrower
gourgeist,hyper-beam
gourgeist,solar-beam
gourgeist,psychic
gourgeist,light-screen
gourgeist,fire-blast
gourgeist,rest
gourgeist,rock-slide
gourgeist,substitute
gourgeist,thief
gourgeist,snore
gourgeist,protect
gourgeist,scary-face
gourgeist,sludge-bomb
gourgeist,giga-drain
gourgeist,endure
gourgeist,attract
gourgeist,sleep-talk
gourgeist,safeguard
gourgeist,sunny-day
gourgeist,shadow-ball
gourgeist,will-o-wisp
gourgeist,facade
gourgeist,trick
gourgeist,skill-swap
gourgeist,imprison
gourgeist,bullet-seed
gourgeist,gyro-ball
gourgeist,dark-pulse
gourgeist,seed-bomb
gourgeist,focus-blast
gourgeist,energy-ball
gourgeist,giga-impact
gourgeist,nasty-plot
gourgeist,trick-room
gourgeist,power-whip
gourgeist,grass-knot
gourgeist,foul-play
gourgeist,round
gourgeist,ally-switch
gourgeist,hex
gourgeist,phantom-force
gourgeist,mystical-fire
gourgeist,brutal-swing
gourgeist-large,flamethrower
gourgeist-large,hyper-beam
gourgeist-large,solar-beam
gourgeist-large,psychic
gourgeist-large,light-screen
gourgeist-large,fire-blast
gourgeist-large,rest
gourgeist-large,rock-slide
gourgeist-large,substitute
gourgeist-large,thief
gourgeist-large,snore
gourgeist-large,protect
gourgeist-large,scary-face
gourgeist-large,sludge-bomb
gourgeist-large,giga-drain
gourgeist-large,endure
gourgeist-large,attract
gourgeist-large,sleep-talk
gourgeist-large,safeguard
gourgeist-large,sunny-day
gourgeist-large,shadow-ball
gourgeist-large,will-o-wisp
gourgeist-large,facade
gourgeist-large,trick
gourgeist-large,skill-swap
gourgeist-large,imprison
gourgeist-large,bullet-seed
gourgeist-large,gyro-ball
gourgeist-large,dark-pulse
gourgeist-large,seed-bomb
gourgeist-large,focus-blast
gourgeist-large,energy-ball
gourgeist-large,giga-impact
gourgeist-large,nasty-plot
gourgeist-large,trick-room
gourgeist-large,power-whip
gourgeist-large,grass-knot
gourgeist-large,foul-play
gourgeist-large,round
gourgeist-large,ally-switch
gourgeist-large,hex
gourgeist-large,phantom-force
gourgeist-large,mystical-fire
gourgeist-large,brutal-swing
gourgeist-super,flamethrower
gourgeist-super,hyper-beam
gourgeist-super,solar-beam
gourgeist-super,psychic
gourgeist-super,light-screen
gourgeist-super,fire-blast
gourgeist-super,rest
gourgeist-super,rock-slide
gourgeist-super,substitute
gourgeist-super,thief
gourgeist-super,snore
gourgeist-super,protect
gourgeist-super,scary-face
gourgeist-super,sludge-bomb
gourgeist-super,giga-drain
gourgeist-super,endure
gourgeist-super,attract
gourgeist-super,sleep-talk
gourgeist-super,safeguard
gourgeist-super,sunny-day
gourgeist-super,shadow-ball
gourgeist-super,will-o-wisp
gourgeist-super,facade
gourgeist-super,trick
gourgeist-super,skill-swap
gourgeist-super,imprison
gourgeist-super,bullet-seed
gourgeist-super,gyro-ball
gourgeist-super,dark-pulse
gourgeist-super,seed-bomb
gourgeist-super,focus-blast
gourgeist-super,energy-ball
gourgeist-super,giga-impact
gourgeist-super,nasty-plot
gourgeist-super,trick-room
gourgeist-super,power-whip
gourgeist-super,grass-knot
gourgeist-super,foul-play
gourgeist-super,round
gourgeist-super,ally-switch
gourgeist-super,hex
gourgeist-super,phantom-force
gourgeist-super,mystical-fire
gourgeist-super,brutal-swing
bergmite,surf
bergmite,ice-beam
bergmite,blizzard
bergmite,rest
bergmite,rock-slide
bergmite,substitute
bergmite,snore
bergmite,protect
bergmite,icy-wind
bergmite,endure
bergmite,attract
bergmite,sleep-talk
bergmite,safeguard
bergmite,rain-dance
bergmite,crunch
bergmite,hail
bergmite,facade
bergmite,rock-tomb
bergmite,icicle-spear
bergmite,iron-defense
bergmite,gyro-ball
bergmite,avalanche
bergmite,ice-fang
bergmite,flash-cannon
bergmite,stone-edge
bergmite,round
avalugg,body-slam
avalugg,hydro-pump
avalugg,surf
avalugg,ice-beam
avalugg,blizzard
avalugg,hyper-beam
avalugg,earthquake
avalugg,rest
avalugg,rock-slide
avalugg,substitute
avalugg,snore
avalugg,protect
avalugg,icy-wind
avalugg,endure
avalugg,attract
avalugg,sleep-talk
avalugg,safeguard
avalugg,rain-dance
avalugg,crunch
avalugg,hail
avalugg,facade
avalugg,superpower
avalugg,rock-tomb
avalugg,icicle-spear
avalugg,iron-defense
avalugg,gyro-ball
avalugg,giga-impact
avalugg,avalanche
avalugg,ice-fang
